"time_period","time_identifier","geographic_level","country_code","country_name","institution_group","institution_type","breakdown_topic","breakdown","data_type","version","inst_count","cohort","overall","education","fe","ssf","sfc","other_edu","ind","appru","special","spi","edu_combo","he","appren","appl3","appl2","all_work","all_notsust","notsust","notsust_beneet","only_beneet","all_unknown","unknown_id","unknown"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Ethnicity Major","Disadvantaged Any other ethnic group","Number of pupils","Revised","z","3661","3386","3308","1099","1648","541","20","c","c","c","c","c","c","29","c","c","49","208","c","c","c","67","c","c"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Ethnicity Major","Disadvantaged Unclassified","Number of pupils","Revised","z","1730","1497","1340","712","454","156","18","c","c","c","c","c","c","70","c","c","87","201","c","c","c","32","c","c"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Ethnicity Major","Not Disadvantaged White","Number of pupils","Revised","z","316298","304899","277428","102271","129746","42480","2931","c","c","c","c","c","c","18637","c","c","8834","9726","c","c","c","1673","c","c"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Ethnicity Major","Not Disadvantaged Asian or Asian British","Number of pupils","Revised","z","36300","35192","34519","7214","19848","6784","673","c","c","c","c","c","c","394","c","c","279","763","c","c","c","345","c","c"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Ethnicity Major","Not Disadvantaged Black or Black British","Number of pupils","Revised","z","13646","13144","12800","3342","6935","2306","217","c","c","c","c","c","c","210","c","c","134","358","c","c","c","144","c","c"
"201617","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","Total","Total","Number of pupils","Revised","798","10574","9466","9236","3027","135","121","5953","13","131","5680","120","9","0","44","1","43","186","961","266","397","298","147","144","3"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Selective school","Total","Total","Number of pupils","Revised","163","22512","22300","21974","964","19993","672","345","317","2","3","0","19","4","232","156","76","94","135","87","36","12","77","71","6"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Sex","Male","Number of pupils","Revised","z","268262","251033","226539","95951","97210","31100","2278","1094","106","259","43","758","18","15676","4715","10961","8818","14659","8669","4411","1579","2570","2263","307"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Pakistani","Number of pupils","Revised","z","20097","18959","18479","5687","8319","4336","137","81","4","20","1","31","0","234","50","184","246","893","588","222","83","245","222","23"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","First Language","First Language Known or believed to be English","Number of pupils","Revised","z","448319","422353","383027","155842","167336","55696","4153","2049","182","372","63","1433","54","24447","5785","18662","14879","23222","12834","7620","2768","2744","2579","165"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Provision","Identified SEN","Number of pupils","Revised","z","68568","60986","54661","35713","13433","4654","861","183","119","286","65","204","4","3317","451","2866","3008","6635","3238","2354","1043","947","889","58"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Provision","School Action/SEN support","Number of pupils","Revised","z","58157","51479","45672","29416","11655","4104","497","155","62","87","13","176","4","3074","412","2662","2733","5840","2896","2039","905","838","782","56"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Primary Need","Specific learning difficulty","Number of pupils","Revised","z","15788","14587","12831","8217","3305","1162","147","65","14","14","0","52","2","1094","148","946","662","1048","595","333","120","153","141","12"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Primary Need","Social emotional and mental health","Number of pupils","Revised","z","13767","11097","9554","6288","2262","814","190","33","38","47","10","62","0","612","71","541","931","2411","1080","935","396","259","250","9"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Total","Total","Number of pupils","Revised","3911","541121","508944","467375","182132","204632","69880","10731","2466","350","6099","187","1568","61","25488","6143","19345","16081","27593","15453","8725","3415","4584","3973","611"
"201617","Academic year","National","E92000001","England","Alternative provision","Total","Total","Total","Number of pupils","Revised","417","9477","5303","3996","3022","172","186","616","45","397","134","19","21","0","285","26","259","1022","3464","1103","1360","1001","710","616","94"
"201617","Academic year","National","E92000001","England","Total","Total","Total","Total","Number of pupils","Revised","4328","550598","514247","471371","185154","204804","70066","11347","2511","747","6233","206","1589","61","25773","6169","19604","17103","31057","16556","10085","4416","5294","4589","705"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Non-selective school in highly selective area","Total","Total","Number of pupils","Revised","183","31132","29181","26492","10782","14723","743","244","47","12","44","2","138","1","1614","287","1327","1075","1680","916","577","187","271","240","31"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","LA maintained","Total","Total","Number of pupils","Revised","1120","191693","180046","165021","68313","61770","33348","1590","769","84","147","23","545","22","9191","2192","6999","5834","9957","5712","3065","1180","1690","1471","219"
"201617","Academic year","National","E92000001","England","Alternative provision","State-place funded alternative provision","Total","Total","Number of pupils","Revised","276","7565","4092","2929","2417","122","156","234","24","131","44","15","20","0","249","22","227","914","2991","943","1214","834","482","450","32"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Black Caribbean","Number of pupils","Revised","z","7070","6564","6291","2619","2557","1057","58","23","14","8","0","13","0","140","68","72","133","418","291","93","34","88","81","7"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","FSM Status","FSM not eligible","Number of pupils","Revised","z","462052","440095","403896","148993","187739","62916","4248","2360","168","287","49","1325","59","23147","5745","17402","13052","18543","11143","5530","1870","3414","2870","544"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Primary Need","Physical disability","Number of pupils","Revised","z","1996","1866","1804","961","603","191","49","8","5","15","13","8","0","43","14","29","19","109","50","41","18","21","20","1"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","White Irish","Number of pupils","Revised","z","1776","1668","1567","369","947","227","24","9","0","11","1","2","1","63","15","48","38","86","59","14","13","22","19","3"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Traveller of Irish Heritage","Number of pupils","Revised","z","122","89","67","43","16","5","3","0","0","2","0","1","0","9","3","6","13","24","11","7","6","9","8","1"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total acadamies & free","Total","Total","Number of pupils","Revised","1975","337427","318186","291984","110203","142295","36315","3171","1677","130","272","44","1010","38","16199","3937","12262","10003","16542","9406","5217","1919","2699","2332","367"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Studio","Total","Total","Number of pupils","Revised","31","1119","996","860","462","321","60","17","3","0","5","0","9","0","78","13","65","58","106","52","40","14","17","13","4"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Bangladeshi","Number of pupils","Revised","z","8198","7834","7618","1951","3983","1637","47","28","1","5","0","13","0","137","19","118","79","287","188","67","32","77","66","11"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Unclassified","Number of pupils","Revised","z","5657","5118","4719","2007","2023","613","76","38","11","8","3","14","2","200","43","157","199","428","235","145","48","111","80","31"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","First Language","First Language Known or believed to be other than English","Number of pupils","Revised","z","80639","75758","73868","22502","36884","13878","604","397","31","45","3","122","6","941","346","595","949","3242","2263","653","326","1639","1218","421"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Provision","No identified SEN","Number of pupils","Revised","z","461979","438492","403478","143392","191064","65105","3917","2270","100","133","2","1355","57","22127","5691","16436","12887","19997","11949","5974","2074","3490","2940","550"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Primary Need","Other difficulty or disability","Number of pupils","Revised","z","4636","4154","3770","2212","1158","357","43","12","7","16","0","8","0","227","32","195","157","415","204","145","66","67","61","6"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","White British","Number of pupils","Revised","z","395658","372366","335500","141954","138757","46831","7958","1674","239","4511","167","1318","49","23022","5270","17752","13844","21049","11203","7128","2718","2243","2149","94"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Black African","Number of pupils","Revised","z","17358","16531","16220","3929","8730","3221","340","94","15","207","1","23","0","192","128","64","119","559","425","97","37","268","223","45"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Chinese","Number of pupils","Revised","z","2026","1998","1979","298","1313","303","65","42","1","20","0","2","0","10","5","5","9","12","6","5","1","16","8","8"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Unclassified","Number of pupils","Revised","z","5793","5236","4830","2054","2025","613","138","38","16","65","3","14","2","201","43","158","205","443","241","148","54","114","83","31"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","Moderate learning difficulty","Number of pupils","Revised","z","18734","16711","15007","10710","2153","868","1276","26","22","1152","33","43","0","887","106","781","817","1737","844","586","307","286","272","14"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Other non-selective school","Total","Total","Number of pupils","Revised","2767","476903","447997","409673","167359","169781","68344","4189","2089","205","372","65","1402","56","23598","5699","17899","14726","24817","14184","7715","2918","4089","3518","571"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","FE college - 14-16","Total","Total","Number of pupils","Revised","15","885","715","627","521","10","86","10","2","5","0","0","2","1","35","5","30","53","125","63","44","18","45","23","22"
"201617","Academic year","National","E92000001","England","Alternative provision","Other alternative provision","Total","Total","Number of pupils","Revised","141","1912","1211","1067","605","50","30","382","21","266","90","4","1","0","36","4","32","108","473","160","146","167","228","166","62"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Black African","Number of pupils","Revised","z","17078","16262","15951","3866","8729","3219","137","93","12","8","1","23","0","192","128","64","119","549","421","94","34","267","223","44"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Any other ethnic group","Number of pupils","Revised","z","7999","7467","7305","2188","3924","1131","62","45","6","3","1","5","2","72","26","46","90","333","242","64","27","199","120","79"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Sex","Female","Number of pupils","Revised","z","265199","251186","234317","83822","107324","38696","4475","1362","133","2080","52","805","43","9775","1427","8348","7094","12119","6555","3985","1579","1894","1593","301"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","White and Black African","Number of pupils","Revised","z","2690","2513","2399","785","1153","406","55","15","3","27","0","10","0","67","19","48","47","140","81","37","22","37","31","6"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other mixed background","Number of pupils","Revised","z","7939","7406","7060","2241","3576","1063","180","59","11","86","2","18","4","188","77","111","158","424","247","137","40","109","95","14"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other ethnic group","Number of pupils","Revised","z","8125","7588","7426","2214","3927","1131","154","45","7","93","2","5","2","72","26","46","90","337","243","64","30","200","121","79"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","Visual impairment","Number of pupils","Revised","z","954","890","841","352","321","88","80","1","2","59","15","3","0","31","11","20","18","52","27","21","4","12","12","0"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Sponsored academy","Total","Total","Number of pupils","Revised","562","85076","77543","69966","33867","26553","8892","654","180","45","116","12","298","3","4248","891","3357","3329","6499","3608","2062","829","1034","890","144"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Gypsy Roma","Number of pupils","Revised","z","1075","713","598","460","101","31","6","2","0","1","0","3","0","36","8","28","79","262","122","77","63","100","93","7"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Indian","Number of pupils","Revised","z","13916","13570","13341","2484","8281","2447","129","105","3","6","0","15","0","131","44","87","98","233","168","39","26","113","77","36"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Any other Black background","Number of pupils","Revised","z","3254","3052","2943","1031","1315","579","18","12","2","1","0","3","0","62","32","30","47","154","111","31","12","48","43","5"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","First Language","First Language Unclassified","Number of pupils","Revised","z","1589","1367","1244","761","277","185","21","7","6","2","1","4","1","56","11","45","67","168","90","55","23","54","32","22"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Primary Need","Profound and multiple learning difficulty","Number of pupils","Revised","z","60","52","51","30","13","2","6","1","0","4","0","1","0","1","0","1","0","6","1","3","2","2","2","0"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","SEN Primary Need","Hearing impairment","Number of pupils","Revised","z","1550","1460","1373","681","514","164","14","1","0","8","1","3","1","54","9","45","33","77","39","30","8","13","13","0"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","White and Asian","Number of pupils","Revised","z","5091","4793","4563","1282","2409","764","108","48","6","42","1","10","1","130","41","89","100","255","160","71","24","43","35","8"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","First Language","First Language Known or believed to be other than English","Number of pupils","Revised","z","81747","76820","74928","22706","36902","13885","1435","399","32","871","5","122","6","941","346","595","951","3276","2278","662","336","1651","1228","423"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","Total","Number of pupils","Revised","z","78890","70233","63687","38619","13503","4749","6816","196","250","5964","185","217","4","3363","451","2912","3183","7578","3486","2750","1342","1079","1020","59"
"201617","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","Sex","Female","Number of pupils","Revised","z","2914","2741","2717","668","37","37","1975","3","20","1920","28","4","0","7","0","7","17","146","37","68","41","27","27","0"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Pakistani","Number of pupils","Revised","z","20442","19292","18810","5732","8321","4338","419","82","4","301","1","31","0","234","50","184","248","903","591","225","87","247","224","23"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other Asian background","Number of pupils","Revised","z","8423","8063","7889","1596","4722","1397","174","59","3","100","1","11","0","111","68","43","63","237","169","44","24","123","73","50"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","First Language","First Language Unclassified","Number of pupils","Revised","z","1609","1382","1259","768","277","185","29","7","6","9","2","4","1","56","11","45","67","172","92","57","23","55","33","22"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","FSM Status","FSM eligible","Number of pupils","Revised","z","72632","62940","57701","31376","16800","6889","2636","100","104","2131","62","237","2","2309","397","1912","2930","8605","4188","2999","1418","1087","1022","65"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Provision","No identified SEN","Number of pupils","Revised","z","461984","438495","403481","143394","191064","65105","3918","2270","100","134","2","1355","57","22127","5691","16436","12887","19997","11949","5974","2074","3492","2942","550"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Provision","Statement of SEN/Education Health and Care plan","Number of pupils","Revised","z","20862","18898","18168","9294","1910","669","6295","41","185","5860","172","37","0","283","40","243","447","1714","592","692","430","250","245","5"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","Specific learning difficulty","Number of pupils","Revised","z","15915","14701","12940","8254","3307","1162","217","65","14","83","1","52","2","1094","148","946","667","1061","604","335","122","153","141","12"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","Speech language and communication needs","Number of pupils","Revised","z","6317","5849","5471","3563","1103","429","376","13","18","328","7","9","1","182","19","163","196","391","207","118","66","77","70","7"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","Other difficulty or disability","Number of pupils","Revised","z","4730","4242","3855","2240","1159","359","97","13","7","66","3","8","0","227","32","195","160","420","206","148","66","68","62","6"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other white background","Number of pupils","Revised","z","24452","22685","21824","8359","10135","2976","354","111","7","184","5","45","2","399","116","283","462","1124","785","234","105","643","464","179"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Bangladeshi","Number of pupils","Revised","z","8318","7951","7735","1969","3987","1638","141","28","2","98","0","13","0","137","19","118","79","290","190","68","32","77","66","11"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Any other Black background","Number of pupils","Revised","z","3362","3149","3039","1062","1317","580","80","12","5","59","1","3","0","62","32","30","48","164","115","34","15","49","44","5"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","FSM Status","FSM not eligible","Number of pupils","Revised","z","468489","446004","409674","150756","187832","62991","8095","2366","246","3968","125","1331","59","23179","5746","17433","13151","18988","11265","5726","1997","3497","2951","546"
"201617","Academic year","National","E92000001","England","State-funded (inc. non-maintained) special schools","Total","Sex","Male","Number of pupils","Revised","z","7660","6725","6519","2359","98","84","3978","10","111","3760","92","5","0","37","1","36","169","815","229","329","257","120","117","3"
"201617","Academic year","National","E92000001","England","Alternative provision","Total","Sex","Female","Number of pupils","Revised","z","3316","1891","1485","1122","77","90","196","17","115","43","7","14","0","105","6","99","301","1216","370","463","383","209","175","34"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Gypsy Roma","Number of pupils","Revised","z","1107","737","622","472","101","31","18","2","0","13","0","3","0","36","8","28","79","266","122","79","65","104","97","7"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","White and Black Caribbean","Number of pupils","Revised","z","7165","6478","5948","2608","2350","850","140","20","13","74","2","31","0","284","111","173","246","616","342","195","79","71","68","3"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Indian","Number of pupils","Revised","z","14052","13702","13473","2506","8285","2448","234","105","4","110","0","15","0","131","44","87","98","235","169","40","26","115","79","36"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","First Language","First Language Known or believed to be English","Number of pupils","Revised","z","457765","430742","391188","158658","167453","55810","9267","2060","312","5219","180","1442","54","24491","5786","18705","15063","24145","13083","8006","3056","2878","2712","166"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Provision","School Action/SEN support","Number of pupils","Revised","z","58275","51551","45726","29444","11658","4106","518","155","65","105","13","176","4","3078","412","2666","2747","5882","2912","2059","911","842","786","56"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","Profound and multiple learning difficulty","Number of pupils","Revised","z","534","517","516","37","14","2","463","1","2","456","3","1","0","1","0","1","0","11","2","4","5","6","6","0"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Minor","Black Caribbean","Number of pupils","Revised","z","7222","6699","6424","2659","2561","1058","146","23","14","96","0","13","0","140","68","72","135","429","294","98","37","94","86","8"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","Physical disability","Number of pupils","Revised","z","2287","2147","2083","1005","609","191","278","8","6","239","17","8","0","44","14","30","20","115","52","43","20","25","23","2"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","Autistic spectrum disorder","Number of pupils","Revised","z","7949","7493","7266","3456","1672","502","1636","23","64","1474","58","17","0","113","30","83","114","402","157","161","84","54","51","3"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Prior Attainment","Prior Attainment KS2 above L4","Number of pupils","Revised","z","157549","153905","147185","23652","93794","27931","1808","1351","33","26","4","378","16","4428","1921","2507","2292","3141","1918","934","289","503","461","42"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Total","Total","Number of pupils","Revised","3113","530547","499478","458139","179105","204497","69759","4778","2453","219","419","67","1559","61","25444","6142","19302","15895","26632","15187","8328","3117","4437","3829","608"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Free","Total","Total","Number of pupils","Revised","32","1837","1725","1578","586","814","146","32","22","1","0","0","9","0","88","25","63","59","96","53","35","8","16","13","3"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","University Technical College","Total","Total","Number of pupils","Revised","28","1864","1728","1490","579","797","91","23","9","1","1","0","12","0","165","61","104","73","118","65","40","13","18","18","0"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Minor","Any other white background","Number of pupils","Revised","z","24203","22454","21595","8310","10132","2975","178","111","5","12","3","45","2","398","116","282","461","1111","779","230","102","638","460","178"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Provision","Identified SEN","Number of pupils","Revised","z","79137","70449","63894","38738","13568","4775","6813","196","250","5965","185","213","4","3361","452","2909","3194","7596","3504","2751","1341","1092","1031","61"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","Hearing impairment","Number of pupils","Revised","z","1707","1610","1522","742","514","165","101","1","0","93","2","4","1","54","9","45","34","82","43","30","9","15","15","0"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","Multi-sensory impairment","Number of pupils","Revised","z","110","107","103","45","30","6","22","0","0","22","0","0","0","2","0","2","2","3","2","1","0","0","0","0"
"201617","Academic year","National","E92000001","England","Alternative provision","Total","Disadvantage Status","Not disadvantaged","Number of pupils","Revised","z","3916","2489","1987","1410","120","128","329","23","211","75","12","8","0","147","14","133","355","1089","394","395","300","338","259","79"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Prior Attainment","Not Disadvantaged Prior Attainment KS4 E&M A*-C achieved","Number of pupils","Revised","z","262039","257595","244364","52121","144715","44887","2641","1983","24","c","c","567","c","9601","3723","5878","3630","3463","2499","835","129","981","750","231"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Sex","Not Disadvantaged Female","Number of pupils","Revised","z","190597","184589","173354","54082","87276","30055","1941","1224","62","73","15","525","42","7136","1160","5976","4099","4925","2969","1469","487","1083","830","253"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Prior Attainment","Not Disadvantaged Prior Attainment KS2 below L4","Number of pupils","Revised","z","46658","43594","38017","27589","6992","3075","361","54","31","c","c","133","c","3538","374","3164","2039","2643","1464","858","321","421","379","42"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Prior Attainment","Not Disadvantaged Prior Attainment KS2 at L4","Number of pupils","Revised","z","185346","178232","160318","65482","68666","24835","1335","602","52","c","c","585","c","12316","3019","9297","5598","6277","3992","1809","476","837","797","40"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS4 E&M A*-C not achieved","Number of pupils","Revised","z","83952","69804","61225","44518","10721","5262","724","76","94","c","c","312","c","3696","400","3296","4883","12528","6289","4285","1954","1620","1527","93"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS2 at L4","Number of pupils","Revised","z","75574","66845","59748","30940","19885","8340","583","78","52","c","c","305","c","3505","581","2924","3592","7846","4228","2623","995","883","843","40"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Sex","Not Disadvantaged Male","Number of pupils","Revised","z","197448","189321","171086","64592","80102","24673","1719","988","58","129","23","508","13","12691","4046","8645","5544","6717","4317","1859","541","1410","1174","236"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS4 E&M A*-C achieved","Number of pupils","Revised","z","58550","55764","52474","15913","26398","9769","394","165","5","c","c","214","c","1921","536","1385","1369","2462","1612","715","135","324","298","26"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Prior Attainment","Not Disadvantaged Prior Attainment KS2 above L4","Number of pupils","Revised","z","134418","132235","126898","18534","82686","24111","1567","1238","24","c","c","276","c","3692","1714","1978","1645","1820","1175","499","146","363","330","33"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS2 no recorded level","Number of pupils","Revised","z","6665","5832","5571","2738","1693","819","321","24","18","c","c","10","c","84","28","56","177","579","339","152","88","254","217","37"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Not Disadvantaged Prior Attainment KS2 above L4","Number of pupils","Revised","z","134459","132270","126931","18546","82688","24113","1584","1239","25","c","c","276","c","3693","1714","1979","1646","1824","1175","501","148","365","332","33"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Not Disadvantaged Prior Attainment KS2 no recorded level","Number of pupils","Revised","z","22021","20230","19587","7149","9040","2712","686","318","18","c","c","39","c","282","99","183","361","913","661","165","87","878","502","376"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Sex","Disadvantaged Female","Number of pupils","Revised","z","71688","63856","58246","29072","20011","8604","559","135","51","87","9","276","1","2632","267","2365","2978","7048","3549","2448","1051","784","736","48"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Sex","Disadvantaged Male","Number of pupils","Revised","z","75436","65554","59148","32843","17165","6474","2666","115","128","2085","79","254","5","3002","669","2333","3404","8634","4539","2832","1263","1248","1176","72"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS2 below L4","Number of pupils","Revised","z","38162","31991","28805","21958","4449","2065","333","28","46","c","c","109","c","1301","120","1181","1885","5471","2650","1892","929","700","667","33"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Not Disadvantaged Prior Attainment KS2 below L4","Number of pupils","Revised","z","50290","47099","41478","28527","7036","3113","2802","55","54","c","c","135","c","3550","375","3175","2071","2743","1502","897","344","448","406","42"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS2 above L4","Number of pupils","Revised","z","23174","21701","20315","5130","11110","3822","253","114","11","c","c","102","c","736","207","529","650","1332","746","439","147","141","132","9"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Not Disadvantaged Prior Attainment KS2 at L4","Number of pupils","Revised","z","185572","178417","160485","65575","68674","24844","1392","602","56","c","c","585","c","12323","3019","9304","5609","6312","4001","1825","486","843","803","40"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS4 E&M A*-C not achieved","Number of pupils","Revised","z","90202","75139","66397","46411","10791","5327","3868","87","192","c","c","319","c","3718","400","3318","5024","13337","6501","4621","2215","1726","1632","94"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS2 at L4","Number of pupils","Revised","z","75035","66491","59445","30752","19873","8332","488","76","37","c","c","305","c","3498","581","2917","3548","7684","4187","2543","954","860","820","40"
